0.192051225,0.037196041,0.00511879,0.101841154,0.003477405,0.078462906,7.10E-05,2.91E-06,0.581778547
0.184767056,0.04046799,0.005651195,0.098654707,0.00386732,0.084191622,6.92E-05,3.04E-06,0.582327908
0.176857547,0.044025076,0.006247656,0.095182655,0.004306601,0.090396663,6.71E-05,3.17E-06,0.582913534
0.168324798,0.047859731,0.006913365,0.091420682,0.00479883,0.097078311,6.48E-05,3.29E-06,0.583536175
0.159201039,0.051947343,0.007652203,0.087376287,0.005346141,0.104215541,6.23E-05,3.39E-06,0.58419574
0.149558432,0.056241152,0.008465818,0.083073075,0.005948383,0.111759054,5.96E-05,3.47E-06,0.584891031
0.144578203,0.05844364,0.008900298,0.080837206,0.006269209,0.115658472,5.81E-05,3.50E-06,0.585251334
0.139517616,0.06066808,0.009352506,0.078554777,0.006602225,0.119625139,5.66E-05,3.52E-06,0.585619496
0.134400054,0.062900964,0.009821506,0.076234824,0.006946393,0.123642664,5.51E-05,3.53E-06,0.58599496
0.12925208,0.065127187,0.010306014,0.07388782,0.007300405,0.127692362,5.35E-05,3.54E-06,0.586377074
0.124103097,0.067330273,0.010804364,0.071525566,0.007662689,0.131753479,5.19E-05,3.54E-06,0.58676509
0.118984821,0.069492716,0.011314501,0.06916102,0.00803143,0.13580354,5.03E-05,3.52E-06,0.587158182
0.113930569,0.071596416,0.011833975,0.066808037,0.008404606,0.139818832,4.86E-05,3.50E-06,0.587555446
0.108974384,0.073623208,0.012359961,0.064481047,0.008780039,0.143775001,4.70E-05,3.47E-06,0.587955926
0.104150027,0.075555446,0.012889288,0.062194663,0.009155464,0.147647736,4.53E-05,3.44E-06,0.588358626
0.099489903,0.077376624,0.013418495,0.059963251,0.009528601,0.151413515,4.37E-05,3.40E-06,0.588762534
0.09502398,0.07907197,0.013943903,0.057800486,0.009897239,0.155050349,4.21E-05,3.35E-06,0.589166644
0.090778788,0.08062899,0.014461702,0.055718925,0.010259311,0.158538493,4.05E-05,3.30E-06,0.589569975
0.086776569,0.082037898,0.014968053,0.053729611,0.010612971,0.161861051,3.90E-05,3.24E-06,0.589971597
0.079564961,0.084387412,0.015931605,0.050062571,0.01128908,0.167958754,3.62E-05,3.11E-06,0.590766326
0.073463456,0.086103716,0.016807561,0.046847953,0.011916843,0.173278933,3.36E-05,2.98E-06,0.591544928
0.068463929,0.087215975,0.017575267,0.044100195,0.012492651,0.177814726,3.14E-05,2.85E-06,0.592303019
0.064490473,0.087788405,0.018222533,0.041803325,0.013017168,0.181608171,2.95E-05,2.71E-06,0.593037749
0.061421992,0.087905665,0.0187462,0.039918675,0.013493907,0.184735536,2.78E-05,2.58E-06,0.593747618
0.059115789,0.087658827,0.019151187,0.038393998,0.013927792,0.187291315,2.64E-05,2.46E-06,0.59443219
0.05742707,0.0871347,0.019448461,0.037171824,0.014324092,0.189374444,2.53E-05,2.34E-06,0.595091786
0.056222177,0.086409389,0.019652578,0.036195857,0.014687797,0.191078454,2.43E-05,2.23E-06,0.595727215
0.055385696,0.0855456,0.019779394,0.03541505,0.015023351,0.192485749,2.35E-05,2.13E-06,0.596339566
0.054822802,0.084592557,0.019844304,0.034785663,0.015334594,0.193665243,2.27E-05,2.04E-06,0.596930057
0.054458531,0.083587422,0.019861122,0.034271799,0.015624803,0.194672321,2.21E-05,1.95E-06,0.597499939
0.054235413,0.082557316,0.019841547,0.03384497,0.015896755,0.195550129,2.16E-05,1.86E-06,0.598050444
0.054110482,0.081521426,0.01979506,0.033483179,0.016152794,0.196331464,2.11E-05,1.79E-06,0.598582747
0.054052294,0.080492899,0.019729083,0.033169795,0.016394882,0.197040773,2.06E-05,1.71E-06,0.599097951
0.054038259,0.079480419,0.019649272,0.032892466,0.016624658,0.197696003,2.02E-05,1.65E-06,0.599597085
0.054083694,0.077523203,0.019463882,0.03241224,0.017052486,0.198892653,1.94E-05,1.52E-06,0.600550874
0.054169723,0.075670333,0.019260665,0.031996169,0.017444596,0.199987442,1.88E-05,1.42E-06,0.601450874
0.054261254,0.073924333,0.019050827,0.031620314,0.017806746,0.201014203,1.82E-05,1.32E-06,0.60230282
0.05434367,0.072280097,0.018839941,0.031272287,0.018143033,0.201990505,1.76E-05,1.24E-06,0.603111595
0.05441182,0.070729882,0.018630728,0.030945462,0.018456506,0.202925939,1.71E-05,1.17E-06,0.603881369
0.054464689,0.069265511,0.018424499,0.030636041,0.01874955,0.203826215,1.67E-05,1.10E-06,0.604615734
0.054502928,0.067879265,0.01822188,0.030341624,0.019024113,0.204695127,1.62E-05,1.05E-06,0.605317798
0.054527759,0.066564164,0.018023162,0.030060525,0.019281837,0.205535477,1.58E-05,9.94E-07,0.605990271
0.05454052,0.065314011,0.017828464,0.02979145,0.019524145,0.206349505,1.54E-05,9.47E-07,0.606635529
0.054542488,0.064123327,0.017637817,0.029533343,0.019752281,0.207139104,1.51E-05,9.04E-07,0.607255667
0.054534817,0.062987268,0.017451201,0.029285308,0.019967351,0.207905916,1.47E-05,8.65E-07,0.607852545
0.054518534,0.061901544,0.017268564,0.029046565,0.020170339,0.208651398,1.44E-05,8.30E-07,0.608427817
0.054494545,0.060862338,0.017089838,0.028816429,0.020362128,0.209376854,1.41E-05,7.98E-07,0.608982965
0.054463647,0.059866243,0.016914942,0.028594289,0.020543515,0.210083458,1.38E-05,7.68E-07,0.609519321
0.054426545,0.058910205,0.016743787,0.0283796,0.020715217,0.210772276,1.35E-05,7.41E-07,0.610038088
0.05433615,0.057107581,0.016412318,0.027970661,0.021032119,0.212100344,1.30E-05,6.92E-07,0.611027103
0.054227553,0.055435505,0.01609466,0.027586228,0.02131738,0.213367866,1.26E-05,6.50E-07,0.611957591
0.054104096,0.05387834,0.015790034,0.027223505,0.021574796,0.214580593,1.21E-05,6.14E-07,0.612835882
0.053968465,0.052423044,0.015497687,0.026880156,0.021807569,0.215743431,1.17E-05,5.83E-07,0.613667318
0.053822844,0.051058628,0.015216898,0.02655421,0.022018417,0.216860613,1.14E-05,5.55E-07,0.614456452
0.053669019,0.049775749,0.014946989,0.026243984,0.022209671,0.217935815,1.10E-05,5.30E-07,0.615207195
0.053508469,0.048566403,0.014687324,0.025948034,0.022383337,0.218972255,1.07E-05,5.08E-07,0.615922936
0.053342418,0.047423677,0.01443731,0.025665108,0.022541159,0.219972769,1.04E-05,4.88E-07,0.616606629
0.053171894,0.046341564,0.014196395,0.025394115,0.022684656,0.220939873,1.02E-05,4.70E-07,0.617260864
0.052997758,0.045314814,0.013964067,0.025134097,0.02281516,0.221875809,9.91E-06,4.54E-07,0.617887928
0.052820738,0.044338809,0.013739851,0.024884211,0.022933846,0.222782584,9.67E-06,4.40E-07,0.61848985
0.052641451,0.043409472,0.013523306,0.024643706,0.023041753,0.223662006,9.44E-06,4.27E-07,0.619068436
0.052460424,0.04252318,0.01331402,0.024411917,0.023139803,0.224515707,9.23E-06,4.14E-07,0.619625304
0.052278106,0.041676706,0.013111615,0.024188244,0.02322882,0.225345169,9.03E-06,4.03E-07,0.620161909
0.05209488,0.040867159,0.012915735,0.023972153,0.023309541,0.22615174,8.84E-06,3.93E-07,0.620679563
0.051726985,0.039348714,0.012542259,0.023560822,0.023448676,0.22770103,8.48E-06,3.75E-07,0.621662654
0.05135887,0.03794995,0.012191219,0.023174568,0.02356176,0.229172258,8.17E-06,3.59E-07,0.62258285
0.050992124,0.036656138,0.011860545,0.02281061,0.023652527,0.230572782,7.88E-06,3.46E-07,0.623447048
0.050627937,0.035455027,0.011548428,0.022466614,0.023724069,0.231908907,7.62E-06,3.34E-07,0.624261068
0.050267199,0.034336316,0.011253276,0.022140602,0.023778967,0.233186076,7.38E-06,3.24E-07,0.62502986
0.049910577,0.033291272,0.010973687,0.021830885,0.023819399,0.234409029,7.16E-06,3.15E-07,0.625757675
0.049558566,0.032312431,0.010708415,0.021536006,0.023847209,0.235581919,6.96E-06,3.07E-07,0.626448186
0.04921153,0.031393363,0.010456352,0.021254702,0.023863974,0.236708408,6.78E-06,2.99E-07,0.627104592
0.048869732,0.030528498,0.01021651,0.020985869,0.023871047,0.237791744,6.61E-06,2.93E-07,0.627729695
0.048533356,0.029712979,0.009988002,0.020728537,0.023869598,0.238834822,6.46E-06,2.87E-07,0.628325963
0.048202526,0.028942545,0.00977003,0.020481849,0.02386064,0.239840234,6.31E-06,2.82E-07,0.628895582
0.047877315,0.028213444,0.009561874,0.020245043,0.023845059,0.240810313,6.18E-06,2.78E-07,0.629440494
0.047243876,0.026866317,0.009172466,0.019798434,0.02379703,0.242652694,5.94E-06,2.70E-07,0.63046297
0.046633027,0.025649129,0.008815247,0.019384071,0.023730663,0.244376583,5.74E-06,2.63E-07,0.631405278
0.046044461,0.024543851,0.008486445,0.018998173,0.023649989,0.24599414,5.56E-06,2.58E-07,0.632277121
0.045477693,0.023535812,0.00818289,0.01863762,0.023558204,0.2475156,5.41E-06,2.54E-07,0.633086519
0.044932135,0.02261293,0.007901895,0.018299804,0.023457867,0.248949667,5.27E-06,2.51E-07,0.633840177
0.044407146,0.021765144,0.007641163,0.017982524,0.023351045,0.250303813,5.16E-06,2.48E-07,0.63454376
0.04390206,0.020983997,0.007398716,0.017683902,0.023239421,0.251584506,5.05E-06,2.46E-07,0.635202097
0.043416204,0.020262317,0.007172839,0.017402322,0.023124376,0.252797392,4.96E-06,2.45E-07,0.63581934
0.042948915,0.019593972,0.006962037,0.017136385,0.023007048,0.253947432,4.88E-06,2.44E-07,0.636399084
0.042499542,0.018973682,0.006764998,0.016884866,0.022888377,0.255039012,4.81E-06,2.43E-07,0.636944467
0.041652038,0.017859544,0.006407709,0.016420906,0.022650001,0.257062019,4.70E-06,2.43E-07,0.637942843
0.040868895,0.016889759,0.006093178,0.016003209,0.022414059,0.258893117,4.60E-06,2.43E-07,0.638832935
0.040145653,0.016040925,0.005815171,0.015625982,0.02218388,0.26055416,4.53E-06,2.45E-07,0.639629453
0.039478177,0.015294519,0.005568627,0.01528449,0.021961748,0.262063377,4.47E-06,2.47E-07,0.640344342
0.038862622,0.014635641,0.005349375,0.014974793,0.021749189,0.263436237,4.43E-06,2.49E-07,0.640987469
0.0382954,0.014052129,0.005153936,0.014693555,0.021547175,0.264686058,4.39E-06,2.51E-07,0.641567109
0.037773157,0.013533931,0.004979379,0.014437914,0.02135626,0.265824461,4.36E-06,2.54E-07,0.64209029
